"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-TimeSeries","02",0.921718491318953,8.26727797399919,0.999813861552822,13.35195870476,0.394230769230769,0.875,104
"CMU-TimeSeries","04",0.617011601930944,217.086172645491,0.708562675063686,283.141575380266,0.557692307692308,0.884615384615385,104
"CMU-TimeSeries","05",0.788633216673077,50.6696358518141,0.838143118907077,71.1218427508922,0.490384615384615,0.923076923076923,104
"CMU-TimeSeries","06",0.763363793580223,413.068070859486,0.905732333703644,610.885591588053,0.567307692307692,0.913461538461538,104
"CMU-TimeSeries","08",0.673441492270583,60.7618150395571,0.725118834461974,85.4941629427057,0.682692307692308,0.951923076923077,104
"CMU-TimeSeries","09",0.582174323141264,38.0616387869005,0.616923152906242,54.4051465819694,0.653846153846154,0.990384615384615,104
"CMU-TimeSeries","10",0.953559685234409,26.9536688911068,1.05167211568633,36.8944746353779,0.326923076923077,0.730769230769231,104
"CMU-TimeSeries","11",0.669768677470305,22.030825726032,0.782907072151381,31.2911655488841,0.326923076923077,0.875,104
"CMU-TimeSeries","12",0.807991735070256,333.176344869156,0.917460642276897,457.636399281858,0.442307692307692,0.817307692307692,104
"CMU-TimeSeries","13",0.662214947345836,115.461190713577,0.817913971171415,179.268867505565,0.605769230769231,0.942307692307692,104
"CMU-TimeSeries","15",0.975626727374199,13.1050354358631,1.05864333864171,19.4725959084247,0.394230769230769,0.913461538461538,104
"CMU-TimeSeries","16",0.752364145596146,27.3301219316541,0.931272337488157,44.9605485695102,0.413461538461538,0.961538461538462,104
"CMU-TimeSeries","17",0.715046650050951,206.027204384963,0.771618222799215,275.85277286875,0.625,0.826923076923077,104
